,value2,value,count,raw_left_value,raw_left_value2,variable,variable2
54,0.01286 - 0.6142,0.3572 - 0.9006,0.0844833870503667,0.3572,0.01286,cases,logPOP
55,0.6142 - 1.216,0.3572 - 0.9006,0.0938704300559629,0.3572,0.6142,cases,logPOP
56,1.216 - 1.817,0.3572 - 0.9006,0.13141860207834807,0.3572,1.216,cases,logPOP
57,1.817 - 2.418,0.3572 - 0.9006,0.07509634404477039,0.3572,1.817,cases,logPOP
64,0.01286 - 0.6142,0.9006 - 1.444,0.009387043005596285,0.9006,0.01286,cases,logPOP
65,0.6142 - 1.216,0.9006 - 1.444,0.06570930103917394,0.9006,0.6142,cases,logPOP
66,1.216 - 1.817,0.9006 - 1.444,0.12203155907275162,0.9006,1.216,cases,logPOP
67,1.817 - 2.418,0.9006 - 1.444,0.05632225803357771,0.9006,1.817,cases,logPOP
68,2.418 - 3.019,0.9006 - 1.444,0.01877408601119257,0.9006,2.418,cases,logPOP
74,0.01286 - 0.6142,1.444 - 1.987,0.009387043005596299,1.444,0.01286,cases,logPOP
75,0.6142 - 1.216,1.444 - 1.987,0.00938704300559629,1.444,0.6142,cases,logPOP
76,1.216 - 1.817,1.444 - 1.987,0.00938704300559629,1.444,1.216,cases,logPOP
77,1.817 - 2.418,1.444 - 1.987,0.009387043005596299,1.444,1.817,cases,logPOP
78,2.418 - 3.019,1.444 - 1.987,0.028161129016788897,1.444,2.418,cases,logPOP
79,3.019 - 3.621,1.444 - 1.987,0.018774086011192567,1.444,3.019,cases,logPOP
86,1.216 - 1.817,1.987 - 2.531,0.00938704300559629,1.987,1.216,cases,logPOP
89,3.019 - 3.621,1.987 - 2.531,0.018774086011192567,1.987,3.019,cases,logPOP
96,1.216 - 1.817,2.531 - 3.074,0.009387043005596271,2.531,1.216,cases,logPOP
99,3.019 - 3.621,2.531 - 3.074,0.009387043005596264,2.531,3.019,cases,logPOP
0,-2.357 - -1.9,-2.36 - -1.817,0.012343535265002622,-2.36,-2.357,cases,dPOP
1,-1.9 - -1.442,-2.36 - -1.817,0.03703060579500786,-2.36,-1.9,cases,dPOP
2,-1.442 - -0.9851,-2.36 - -1.817,0.012343535265002622,-2.36,-1.442,cases,dPOP
10,-2.357 - -1.9,-1.817 - -1.273,0.024687070530005243,-1.817,-2.357,cases,dPOP
11,-1.9 - -1.442,-1.817 - -1.273,0.03703060579500786,-1.817,-1.9,cases,dPOP
12,-1.442 - -0.9851,-1.817 - -1.273,0.0617176763250131,-1.817,-1.442,cases,dPOP
13,-0.9851 - -0.5278,-1.817 - -1.273,0.03703060579500786,-1.817,-0.9851,cases,dPOP
14,-0.5278 - -0.07046,-1.817 - -1.273,0.024687070530005253,-1.817,-0.5278,cases,dPOP
16,0.3868 - 0.8441,-1.817 - -1.273,0.012343535265002616,-1.817,0.3868,cases,dPOP
20,-2.357 - -1.9,-1.273 - -0.7297,0.03703060579500786,-1.273,-2.357,cases,dPOP
21,-1.9 - -1.442,-1.273 - -0.7297,0.07406121159001572,-1.273,-1.9,cases,dPOP
22,-1.442 - -0.9851,-1.273 - -0.7297,0.14812242318003144,-1.273,-1.442,cases,dPOP
23,-0.9851 - -0.5278,-1.273 - -0.7297,0.16046595844503408,-1.273,-0.9851,cases,dPOP
24,-0.5278 - -0.07046,-1.273 - -0.7297,0.04937414106001051,-1.273,-0.5278,cases,dPOP
25,-0.07046 - 0.3868,-1.273 - -0.7297,0.024687070530005233,-1.273,-0.07046,cases,dPOP
26,0.3868 - 0.8441,-1.273 - -0.7297,0.012343535265002616,-1.273,0.3868,cases,dPOP
30,-2.357 - -1.9,-0.7297 - -0.1862,0.012343535265002622,-0.7297,-2.357,cases,dPOP
31,-1.9 - -1.442,-0.7297 - -0.1862,0.03703060579500786,-0.7297,-1.9,cases,dPOP
32,-1.442 - -0.9851,-0.7297 - -0.1862,0.16046595844503408,-0.7297,-1.442,cases,dPOP
33,-0.9851 - -0.5278,-0.7297 - -0.1862,0.17280949371003668,-0.7297,-0.9851,cases,dPOP
34,-0.5278 - -0.07046,-0.7297 - -0.1862,0.12343535265002625,-0.7297,-0.5278,cases,dPOP
35,-0.07046 - 0.3868,-0.7297 - -0.1862,0.037030605795007845,-0.7297,-0.07046,cases,dPOP
36,0.3868 - 0.8441,-0.7297 - -0.1862,0.024687070530005233,-0.7297,0.3868,cases,dPOP
39,1.759 - 2.216,-0.7297 - -0.1862,0.012343535265002604,-0.7297,1.759,cases,dPOP
41,-1.9 - -1.442,-0.1862 - 0.3572,0.03703060579500786,-0.1862,-1.9,cases,dPOP
42,-1.442 - -0.9851,-0.1862 - 0.3572,0.1234353526500262,-0.1862,-1.442,cases,dPOP
43,-0.9851 - -0.5278,-0.1862 - 0.3572,0.17280949371003668,-0.1862,-0.9851,cases,dPOP
44,-0.5278 - -0.07046,-0.1862 - 0.3572,0.20984009950504462,-0.1862,-0.5278,cases,dPOP
45,-0.07046 - 0.3868,-0.1862 - 0.3572,0.08640474685501831,-0.1862,-0.07046,cases,dPOP
46,0.3868 - 0.8441,-0.1862 - 0.3572,0.037030605795007845,-0.1862,0.3868,cases,dPOP
47,0.8441 - 1.301,-0.1862 - 0.3572,0.024687070530005253,-0.1862,0.8441,cases,dPOP
52,-1.442 - -0.9851,0.3572 - 0.9006,0.0617176763250131,0.3572,-1.442,cases,dPOP
53,-0.9851 - -0.5278,0.3572 - 0.9006,0.09874828212002097,0.3572,-0.9851,cases,dPOP
54,-0.5278 - -0.07046,0.3572 - 0.9006,0.1604659584450341,0.3572,-0.5278,cases,dPOP
55,-0.07046 - 0.3868,0.3572 - 0.9006,0.06171767632501307,0.3572,-0.07046,cases,dPOP
56,0.3868 - 0.8441,0.3572 - 0.9006,0.08640474685501831,0.3572,0.3868,cases,dPOP
57,0.8441 - 1.301,0.3572 - 0.9006,0.024687070530005253,0.3572,0.8441,cases,dPOP
58,1.301 - 1.759,0.3572 - 0.9006,0.012343535265002627,0.3572,1.301,cases,dPOP
60,-2.357 - -1.9,0.9006 - 1.444,0.012343535265002622,0.9006,-2.357,cases,dPOP
62,-1.442 - -0.9851,0.9006 - 1.444,0.03703060579500786,0.9006,-1.442,cases,dPOP
63,-0.9851 - -0.5278,0.9006 - 1.444,0.09874828212002097,0.9006,-0.9851,cases,dPOP
64,-0.5278 - -0.07046,0.9006 - 1.444,0.06171767632501313,0.9006,-0.5278,cases,dPOP
65,-0.07046 - 0.3868,0.9006 - 1.444,0.06171767632501307,0.9006,-0.07046,cases,dPOP
66,0.3868 - 0.8441,0.9006 - 1.444,0.09874828212002093,0.9006,0.3868,cases,dPOP
67,0.8441 - 1.301,0.9006 - 1.444,0.06171767632501313,0.9006,0.8441,cases,dPOP
68,1.301 - 1.759,0.9006 - 1.444,0.012343535265002627,0.9006,1.301,cases,dPOP
69,1.759 - 2.216,0.9006 - 1.444,0.02468707053000521,0.9006,1.759,cases,dPOP
71,-1.9 - -1.442,1.444 - 1.987,0.024687070530005243,1.444,-1.9,cases,dPOP
72,-1.442 - -0.9851,1.444 - 1.987,0.08640474685501834,1.444,-1.442,cases,dPOP
73,-0.9851 - -0.5278,1.444 - 1.987,0.08640474685501834,1.444,-0.9851,cases,dPOP
74,-0.5278 - -0.07046,1.444 - 1.987,0.08640474685501837,1.444,-0.5278,cases,dPOP
75,-0.07046 - 0.3868,1.444 - 1.987,0.07406121159001569,1.444,-0.07046,cases,dPOP
76,0.3868 - 0.8441,1.444 - 1.987,0.1357788879150288,1.444,0.3868,cases,dPOP
77,0.8441 - 1.301,1.444 - 1.987,0.07406121159001575,1.444,0.8441,cases,dPOP
79,1.759 - 2.216,1.444 - 1.987,0.012343535265002604,1.444,1.759,cases,dPOP
83,-0.9851 - -0.5278,1.987 - 2.531,0.012343535265002622,1.987,-0.9851,cases,dPOP
84,-0.5278 - -0.07046,1.987 - 2.531,0.06171767632501313,1.987,-0.5278,cases,dPOP
85,-0.07046 - 0.3868,1.987 - 2.531,0.09874828212002093,1.987,-0.07046,cases,dPOP
86,0.3868 - 0.8441,1.987 - 2.531,0.049374141060010465,1.987,0.3868,cases,dPOP
88,1.301 - 1.759,1.987 - 2.531,0.03703060579500787,1.987,1.301,cases,dPOP
89,1.759 - 2.216,1.987 - 2.531,0.012343535265002604,1.987,1.759,cases,dPOP
93,-0.9851 - -0.5278,2.531 - 3.074,0.012343535265002632,2.531,-0.9851,cases,dPOP
94,-0.5278 - -0.07046,2.531 - 3.074,0.04937414106001055,2.531,-0.5278,cases,dPOP
95,-0.07046 - 0.3868,2.531 - 3.074,0.07406121159001576,2.531,-0.07046,cases,dPOP
96,0.3868 - 0.8441,2.531 - 3.074,0.024687070530005253,2.531,0.3868,cases,dPOP
0,-2.672 - -1.99,-2.36 - -1.817,0.008281477615066288,-2.36,-2.672,cases,0-19
1,-1.99 - -1.308,-2.36 - -1.817,0.008281477615066288,-2.36,-1.99,cases,0-19
10,-2.672 - -1.99,-1.817 - -1.273,0.024844432845198862,-1.817,-2.672,cases,0-19
11,-1.99 - -1.308,-1.817 - -1.273,0.04140738807533143,-1.817,-1.99,cases,0-19
12,-1.308 - -0.6268,-1.817 - -1.273,0.049688865690397724,-1.817,-1.308,cases,0-19
13,-0.6268 - 0.05478,-1.817 - -1.273,0.049688865690397724,-1.817,-0.6268,cases,0-19
14,0.05478 - 0.7364,-1.817 - -1.273,0.057970343305464044,-1.817,0.05478,cases,0-19
20,-2.672 - -1.99,-1.273 - -0.7297,0.024844432845198872,-1.273,-2.672,cases,0-19
21,-1.99 - -1.308,-1.273 - -0.7297,0.07453329853559662,-1.273,-1.99,cases,0-19
22,-1.308 - -0.6268,-1.273 - -0.7297,0.12422216422599437,-1.273,-1.308,cases,0-19
23,-0.6268 - 0.05478,-1.273 - -0.7297,0.14906659707119324,-1.273,-0.6268,cases,0-19
24,0.05478 - 0.7364,-1.273 - -0.7297,0.07453329853559665,-1.273,0.05478,cases,0-19
25,0.7364 - 1.418,-1.273 - -0.7297,0.04140738807533143,-1.273,0.7364,cases,0-19
26,1.418 - 2.1,-1.273 - -0.7297,0.03312591046026515,-1.273,1.418,cases,0-19
30,-2.672 - -1.99,-0.7297 - -0.1862,0.008281477615066285,-0.7297,-2.672,cases,0-19
31,-1.99 - -1.308,-0.7297 - -0.1862,0.03312591046026514,-0.7297,-1.99,cases,0-19
32,-1.308 - -0.6268,-0.7297 - -0.1862,0.11594068661092799,-0.7297,-1.308,cases,0-19
33,-0.6268 - 0.05478,-0.7297 - -0.1862,0.14906659707119316,-0.7297,-0.6268,cases,0-19
34,0.05478 - 0.7364,-0.7297 - -0.1862,0.19047398514652464,-0.7297,0.05478,cases,0-19
35,0.7364 - 1.418,-0.7297 - -0.1862,0.10765920899586166,-0.7297,0.7364,cases,0-19
36,1.418 - 2.1,-0.7297 - -0.1862,0.057970343305463974,-0.7297,1.418,cases,0-19
37,2.1 - 2.781,-0.7297 - -0.1862,0.04140738807533144,-0.7297,2.1,cases,0-19
38,2.781 - 3.463,-0.7297 - -0.1862,0.008281477615066288,-0.7297,2.781,cases,0-19
39,3.463 - 4.144,-0.7297 - -0.1862,0.008281477615066276,-0.7297,3.463,cases,0-19
41,-1.99 - -1.308,-0.1862 - 0.3572,0.008281477615066285,-0.1862,-1.99,cases,0-19
42,-1.308 - -0.6268,-0.1862 - 0.3572,0.11594068661092799,-0.1862,-1.308,cases,0-19
43,-0.6268 - 0.05478,-0.1862 - 0.3572,0.14078511945612684,-0.1862,-0.6268,cases,0-19
44,0.05478 - 0.7364,-0.1862 - 0.3572,0.13250364184106062,-0.1862,0.05478,cases,0-19
45,0.7364 - 1.418,-0.1862 - 0.3572,0.07453329853559654,-0.1862,0.7364,cases,0-19
46,1.418 - 2.1,-0.1862 - 0.3572,0.08281477615066282,-0.1862,1.418,cases,0-19
47,2.1 - 2.781,-0.1862 - 0.3572,0.049688865690397724,-0.1862,2.1,cases,0-19
48,2.781 - 3.463,-0.1862 - 0.3572,0.008281477615066288,-0.1862,2.781,cases,0-19
49,3.463 - 4.144,-0.1862 - 0.3572,0.008281477615066276,-0.1862,3.463,cases,0-19
52,-1.308 - -0.6268,0.3572 - 0.9006,0.04140738807533148,0.3572,-1.308,cases,0-19
53,-0.6268 - 0.05478,0.3572 - 0.9006,0.06625182092053036,0.3572,-0.6268,cases,0-19
54,0.05478 - 0.7364,0.3572 - 0.9006,0.0745332985355967,0.3572,0.05478,cases,0-19
55,0.7364 - 1.418,0.3572 - 0.9006,0.06625182092053034,0.3572,0.7364,cases,0-19
56,1.418 - 2.1,0.3572 - 0.9006,0.10765920899586182,0.3572,1.418,cases,0-19
57,2.1 - 2.781,0.3572 - 0.9006,0.016562955230132598,0.3572,2.1,cases,0-19
58,2.781 - 3.463,0.3572 - 0.9006,0.016562955230132598,0.3572,2.781,cases,0-19
59,3.463 - 4.144,0.3572 - 0.9006,0.008281477615066287,0.3572,3.463,cases,0-19
62,-1.308 - -0.6268,0.9006 - 1.444,0.01656295523013257,0.9006,-1.308,cases,0-19
63,-0.6268 - 0.05478,0.9006 - 1.444,0.01656295523013257,0.9006,-0.6268,cases,0-19
64,0.05478 - 0.7364,0.9006 - 1.444,0.016562955230132577,0.9006,0.05478,cases,0-19
65,0.7364 - 1.418,0.9006 - 1.444,0.04140738807533141,0.9006,0.7364,cases,0-19
66,1.418 - 2.1,0.9006 - 1.444,0.033125910460265126,0.9006,1.418,cases,0-19
67,2.1 - 2.781,0.9006 - 1.444,0.016562955230132577,0.9006,2.1,cases,0-19
68,2.781 - 3.463,0.9006 - 1.444,0.008281477615066288,0.9006,2.781,cases,0-19
75,0.7364 - 1.418,1.444 - 1.987,0.008281477615066282,1.444,0.7364,cases,0-19
76,1.418 - 2.1,1.444 - 1.987,0.008281477615066282,1.444,1.418,cases,0-19
79,3.463 - 4.144,1.444 - 1.987,0.016562955230132553,1.444,3.463,cases,0-19
94,0.05478 - 0.7364,2.531 - 3.074,0.008281477615066299,2.531,0.05478,cases,0-19
95,0.7364 - 1.418,2.531 - 3.074,0.008281477615066292,2.531,0.7364,cases,0-19
0,-1.48 - -0.9424,-2.36 - -1.817,0.052467142347241036,-2.36,-1.48,cases,20-39
1,-0.9424 - -0.4045,-2.36 - -1.817,0.10493428469448207,-2.36,-0.9424,cases,20-39
2,-0.4045 - 0.1334,-2.36 - -1.817,0.1469079985722749,-2.36,-0.4045,cases,20-39
3,0.1334 - 0.6714,-2.36 - -1.817,0.1259211416333785,-2.36,0.1334,cases,20-39
4,0.6714 - 1.209,-2.36 - -1.817,0.05246714234724106,-2.36,0.6714,cases,20-39
6,1.747 - 2.285,-2.36 - -1.817,0.010493428469448203,-2.36,1.747,cases,20-39
10,-1.48 - -0.9424,-1.817 - -1.273,0.020986856938896417,-1.817,-1.48,cases,20-39
11,-0.9424 - -0.4045,-1.817 - -1.273,0.08394742775558567,-1.817,-0.9424,cases,20-39
12,-0.4045 - 0.1334,-1.817 - -1.273,0.2833225686751016,-1.817,-0.4045,cases,20-39
13,0.1334 - 0.6714,-1.817 - -1.273,0.26233571173620523,-1.817,0.1334,cases,20-39
14,0.6714 - 1.209,-1.817 - -1.273,0.11542771316393033,-1.817,0.6714,cases,20-39
15,1.209 - 1.747,-1.817 - -1.273,0.04197371387779281,-1.817,1.209,cases,20-39
16,1.747 - 2.285,-1.817 - -1.273,0.052467142347241015,-1.817,1.747,cases,20-39
20,-1.48 - -0.9424,-1.273 - -0.7297,0.010493428469448209,-1.273,-1.48,cases,20-39
21,-0.9424 - -0.4045,-1.273 - -0.7297,0.020986856938896417,-1.273,-0.9424,cases,20-39
22,-0.4045 - 0.1334,-1.273 - -0.7297,0.07345399928613745,-1.273,-0.4045,cases,20-39
23,0.1334 - 0.6714,-1.273 - -0.7297,0.22036199785841235,-1.273,0.1334,cases,20-39
24,0.6714 - 1.209,-1.273 - -0.7297,0.2728291402056535,-1.273,0.6714,cases,20-39
25,1.209 - 1.747,-1.273 - -0.7297,0.14690799857227485,-1.273,1.209,cases,20-39
26,1.747 - 2.285,-1.273 - -0.7297,0.12592114163337845,-1.273,1.747,cases,20-39
27,2.285 - 2.823,-1.273 - -0.7297,0.06296057081668928,-1.273,2.285,cases,20-39
29,3.361 - 3.899,-1.273 - -0.7297,0.010493428469448195,-1.273,3.361,cases,20-39
32,-0.4045 - 0.1334,-0.7297 - -0.1862,0.06296057081668925,-0.7297,-0.4045,cases,20-39
33,0.1334 - 0.6714,-0.7297 - -0.1862,0.020986856938896417,-0.7297,0.1334,cases,20-39
34,0.6714 - 1.209,-0.7297 - -0.1862,0.09444085622503393,-0.7297,0.6714,cases,20-39
35,1.209 - 1.747,-0.7297 - -0.1862,0.08394742775558563,-0.7297,1.209,cases,20-39
36,1.747 - 2.285,-0.7297 - -0.1862,0.10493428469448203,-0.7297,1.747,cases,20-39
37,2.285 - 2.823,-0.7297 - -0.1862,0.05246714234724106,-0.7297,2.285,cases,20-39
38,2.823 - 3.361,-0.7297 - -0.1862,0.010493428469448214,-0.7297,2.823,cases,20-39
39,3.361 - 3.899,-0.7297 - -0.1862,0.010493428469448195,-0.7297,3.361,cases,20-39
42,-0.4045 - 0.1334,-0.1862 - 0.3572,0.020986856938896417,-0.1862,-0.4045,cases,20-39
43,0.1334 - 0.6714,-0.1862 - 0.3572,0.07345399928613745,-0.1862,0.1334,cases,20-39
44,0.6714 - 1.209,-0.1862 - 0.3572,0.0734539992861375,-0.1862,0.6714,cases,20-39
45,1.209 - 1.747,-0.1862 - 0.3572,0.07345399928613743,-0.1862,1.209,cases,20-39
46,1.747 - 2.285,-0.1862 - 0.3572,0.06296057081668922,-0.1862,1.747,cases,20-39
54,0.6714 - 1.209,0.3572 - 0.9006,0.010493428469448214,0.3572,0.6714,cases,20-39
55,1.209 - 1.747,0.3572 - 0.9006,0.03148028540834461,0.3572,1.209,cases,20-39
56,1.747 - 2.285,0.3572 - 0.9006,0.020986856938896407,0.3572,1.747,cases,20-39
57,2.285 - 2.823,0.3572 - 0.9006,0.010493428469448214,0.3572,2.285,cases,20-39
58,2.823 - 3.361,0.3572 - 0.9006,0.010493428469448214,0.3572,2.823,cases,20-39
59,3.361 - 3.899,0.3572 - 0.9006,0.02098685693889639,0.3572,3.361,cases,20-39
63,0.1334 - 0.6714,0.9006 - 1.444,0.020986856938896417,0.9006,0.1334,cases,20-39
64,0.6714 - 1.209,0.9006 - 1.444,0.041973713877792855,0.9006,0.6714,cases,20-39
65,1.209 - 1.747,0.9006 - 1.444,0.020986856938896407,0.9006,1.209,cases,20-39
66,1.747 - 2.285,0.9006 - 1.444,0.010493428469448203,0.9006,1.747,cases,20-39
67,2.285 - 2.823,0.9006 - 1.444,0.020986856938896428,0.9006,2.285,cases,20-39
68,2.823 - 3.361,0.9006 - 1.444,0.020986856938896428,0.9006,2.823,cases,20-39
74,0.6714 - 1.209,1.444 - 1.987,0.03148028540834464,1.444,0.6714,cases,20-39
76,1.747 - 2.285,1.444 - 1.987,0.010493428469448203,1.444,1.747,cases,20-39
77,2.285 - 2.823,1.444 - 1.987,0.010493428469448214,1.444,2.285,cases,20-39
78,2.823 - 3.361,1.444 - 1.987,0.010493428469448214,1.444,2.823,cases,20-39
85,1.209 - 1.747,1.987 - 2.531,0.031480285408344584,1.987,1.209,cases,20-39
89,3.361 - 3.899,1.987 - 2.531,0.010493428469448188,1.987,3.361,cases,20-39
94,0.6714 - 1.209,2.531 - 3.074,0.01049342846944822,2.531,0.6714,cases,20-39
95,1.209 - 1.747,2.531 - 3.074,0.010493428469448212,2.531,1.209,cases,20-39
96,1.747 - 2.285,2.531 - 3.074,0.010493428469448212,2.531,1.747,cases,20-39
4,-1.259 - -0.6765,-2.36 - -1.817,0.009683364731256186,-2.36,-1.259,cases,40-59
6,-0.09353 - 0.4894,-2.36 - -1.817,0.009683364731256179,-2.36,-0.09353,cases,40-59
8,1.072 - 1.655,-2.36 - -1.817,0.009683364731256186,-2.36,1.072,cases,40-59
9,1.655 - 2.238,-2.36 - -1.817,0.00968336473125617,-2.36,1.655,cases,40-59
13,-1.842 - -1.259,-1.817 - -1.273,0.019366729462512364,-1.817,-1.842,cases,40-59
14,-1.259 - -0.6765,-1.817 - -1.273,0.02905009419376856,-1.817,-1.259,cases,40-59
16,-0.09353 - 0.4894,-1.817 - -1.273,0.009683364731256179,-1.817,-0.09353,cases,40-59
17,0.4894 - 1.072,-1.817 - -1.273,0.01936672946251237,-1.817,0.4894,cases,40-59
18,1.072 - 1.655,-1.817 - -1.273,0.009683364731256186,-1.817,1.072,cases,40-59
24,-1.259 - -0.6765,-1.273 - -0.7297,0.009683364731256179,-1.273,-1.259,cases,40-59
25,-0.6765 - -0.09353,-1.273 - -0.7297,0.00968336473125617,-1.273,-0.6765,cases,40-59
26,-0.09353 - 0.4894,-1.273 - -0.7297,0.00968336473125617,-1.273,-0.09353,cases,40-59
27,0.4894 - 1.072,-1.273 - -0.7297,0.009683364731256179,-1.273,0.4894,cases,40-59
28,1.072 - 1.655,-1.273 - -0.7297,0.009683364731256179,-1.273,1.072,cases,40-59
29,1.655 - 2.238,-1.273 - -0.7297,0.009683364731256163,-1.273,1.655,cases,40-59
30,-3.591 - -3.008,-0.7297 - -0.1862,0.009683364731256182,-0.7297,-3.591,cases,40-59
32,-2.425 - -1.842,-0.7297 - -0.1862,0.009683364731256182,-0.7297,-2.425,cases,40-59
34,-1.259 - -0.6765,-0.7297 - -0.1862,0.02905009419376856,-0.7297,-1.259,cases,40-59
35,-0.6765 - -0.09353,-0.7297 - -0.1862,0.05810018838753706,-0.7297,-0.6765,cases,40-59
36,-0.09353 - 0.4894,-0.7297 - -0.1862,0.009683364731256179,-0.7297,-0.09353,cases,40-59
37,0.4894 - 1.072,-0.7297 - -0.1862,0.009683364731256186,-0.7297,0.4894,cases,40-59
38,1.072 - 1.655,-0.7297 - -0.1862,0.009683364731256186,-0.7297,1.072,cases,40-59
39,1.655 - 2.238,-0.7297 - -0.1862,0.00968336473125617,-0.7297,1.655,cases,40-59
40,-3.591 - -3.008,-0.1862 - 0.3572,0.009683364731256182,-0.1862,-3.591,cases,40-59
41,-3.008 - -2.425,-0.1862 - 0.3572,0.009683364731256182,-0.1862,-3.008,cases,40-59
42,-2.425 - -1.842,-0.1862 - 0.3572,0.02905009419376855,-0.1862,-2.425,cases,40-59
43,-1.842 - -1.259,-0.1862 - 0.3572,0.03873345892502473,-0.1862,-1.842,cases,40-59
44,-1.259 - -0.6765,-0.1862 - 0.3572,0.01936672946251237,-0.1862,-1.259,cases,40-59
45,-0.6765 - -0.09353,-0.1862 - 0.3572,0.05810018838753706,-0.1862,-0.6765,cases,40-59
46,-0.09353 - 0.4894,-0.1862 - 0.3572,0.06778355311879324,-0.1862,-0.09353,cases,40-59
47,0.4894 - 1.072,-0.1862 - 0.3572,0.01936672946251237,-0.1862,0.4894,cases,40-59
49,1.655 - 2.238,-0.1862 - 0.3572,0.00968336473125617,-0.1862,1.655,cases,40-59
51,-3.008 - -2.425,0.3572 - 0.9006,0.029050094193768528,0.3572,-3.008,cases,40-59
52,-2.425 - -1.842,0.3572 - 0.9006,0.10651701204381792,0.3572,-2.425,cases,40-59
53,-1.842 - -1.259,0.3572 - 0.9006,0.11620037677507411,0.3572,-1.842,cases,40-59
54,-1.259 - -0.6765,0.3572 - 0.9006,0.1258837415063303,0.3572,-1.259,cases,40-59
55,-0.6765 - -0.09353,0.3572 - 0.9006,0.11620037677507404,0.3572,-0.6765,cases,40-59
56,-0.09353 - 0.4894,0.3572 - 0.9006,0.08715028258130554,0.3572,-0.09353,cases,40-59
57,0.4894 - 1.072,0.3572 - 0.9006,0.05810018838753706,0.3572,0.4894,cases,40-59
58,1.072 - 1.655,0.3572 - 0.9006,0.009683364731256179,0.3572,1.072,cases,40-59
59,1.655 - 2.238,0.3572 - 0.9006,0.009683364731256163,0.3572,1.655,cases,40-59
60,-3.591 - -3.008,0.9006 - 1.444,0.02905009419376857,0.9006,-3.591,cases,40-59
61,-3.008 - -2.425,0.9006 - 1.444,0.06778355311879332,0.9006,-3.008,cases,40-59
62,-2.425 - -1.842,0.9006 - 1.444,0.08715028258130571,0.9006,-2.425,cases,40-59
63,-1.842 - -1.259,0.9006 - 1.444,0.18398392989386758,0.9006,-1.842,cases,40-59
64,-1.259 - -0.6765,0.9006 - 1.444,0.22271738881889244,0.9006,-1.259,cases,40-59
65,-0.6765 - -0.09353,0.9006 - 1.444,0.13556710623758658,0.9006,-0.6765,cases,40-59
66,-0.09353 - 0.4894,0.9006 - 1.444,0.09683364731256185,0.9006,-0.09353,cases,40-59
67,0.4894 - 1.072,0.9006 - 1.444,0.019366729462512385,0.9006,0.4894,cases,40-59
70,-3.591 - -3.008,1.444 - 1.987,0.01936672946251235,1.444,-3.591,cases,40-59
71,-3.008 - -2.425,1.444 - 1.987,0.0774669178500494,1.444,-3.008,cases,40-59
72,-2.425 - -1.842,1.444 - 1.987,0.13556710623758644,1.444,-2.425,cases,40-59
73,-1.842 - -1.259,1.444 - 1.987,0.20335065935637966,1.444,-1.842,cases,40-59
74,-1.259 - -0.6765,1.444 - 1.987,0.18398392989386736,1.444,-1.259,cases,40-59
75,-0.6765 - -0.09353,1.444 - 1.987,0.02905009419376851,1.444,-0.6765,cases,40-59
76,-0.09353 - 0.4894,1.444 - 1.987,0.08715028258130554,1.444,-0.09353,cases,40-59
77,0.4894 - 1.072,1.444 - 1.987,0.009683364731256179,1.444,0.4894,cases,40-59
80,-3.591 - -3.008,1.987 - 2.531,0.009683364731256175,1.987,-3.591,cases,40-59
82,-2.425 - -1.842,1.987 - 2.531,0.16461720043135494,1.987,-2.425,cases,40-59
83,-1.842 - -1.259,1.987 - 2.531,0.08715028258130558,1.987,-1.842,cases,40-59
84,-1.259 - -0.6765,1.987 - 2.531,0.009683364731256179,1.987,-1.259,cases,40-59
91,-3.008 - -2.425,2.531 - 3.074,0.00968336473125619,2.531,-3.008,cases,40-59
92,-2.425 - -1.842,2.531 - 3.074,0.00968336473125619,2.531,-2.425,cases,40-59
93,-1.842 - -1.259,2.531 - 3.074,0.01936672946251238,2.531,-1.842,cases,40-59
94,-1.259 - -0.6765,2.531 - 3.074,0.009683364731256193,2.531,-1.259,cases,40-59
5,-0.1766 - 0.3648,-2.36 - -1.817,0.020852019109835272,-2.36,-0.1766,cases,60-79
6,0.3648 - 0.9062,-2.36 - -1.817,0.020852019109835272,-2.36,0.3648,cases,60-79
14,-0.718 - -0.1766,-1.817 - -1.273,0.03127802866475292,-1.817,-0.718,cases,60-79
15,-0.1766 - 0.3648,-1.817 - -1.273,0.07298206688442342,-1.817,-0.1766,cases,60-79
19,1.989 - 2.53,-1.817 - -1.273,0.010426009554917624,-1.817,1.989,cases,60-79
22,-1.801 - -1.259,-1.273 - -0.7297,0.010426009554917636,-1.273,-1.801,cases,60-79
23,-1.259 - -0.718,-1.273 - -0.7297,0.010426009554917636,-1.273,-1.259,cases,60-79
24,-0.718 - -0.1766,-1.273 - -0.7297,0.08340807643934112,-1.273,-0.718,cases,60-79
25,-0.1766 - 0.3648,-1.273 - -0.7297,0.041704038219670524,-1.273,-0.1766,cases,60-79
26,0.3648 - 0.9062,-1.273 - -0.7297,0.052130047774588156,-1.273,0.3648,cases,60-79
27,0.9062 - 1.448,-1.273 - -0.7297,0.01042600955491764,-1.273,0.9062,cases,60-79
28,1.448 - 1.989,-1.273 - -0.7297,0.02085201910983528,-1.273,1.448,cases,60-79
29,1.989 - 2.53,-1.273 - -0.7297,0.010426009554917624,-1.273,1.989,cases,60-79
