Table Name,Sort,Variable Name,Variable Description,Variable Type,Variable Width,Decimal Places,Source,Variable Description (Simplified),Select Column? (y/n),Variable-Catg,Variable-Sub-Catg
ACS1418_03,23,MOEFVET,2018 Civilian Female Population 18+: Veteran MOE (ACS 5-Yr),N,9,0,MOE,Civilian Female Population 18+: Veteran MOE,,Civilian Female Population 18+,Veteran MOE
ACS1418_03,24,RELFVET,2018 Civilian Female Population 18+: Veteran REL (ACS 5-Yr),N,1,0,REL,Civilian Female Population 18+: Veteran REL,,Civilian Female Population 18+,Veteran REL
ACS1418_03,25,ACSFNONVET,2018 Civilian Female Population 18+: Nonveteran (ACS 5-Yr),N,9,0,ACS,Civilian Female Population 18+: Nonveteran,,Civilian Female Population 18+,Nonveteran
ACS1418_03,26,MOEFNONVET,2018 Civilian Female Population 18+: Nonveteran MOE (ACS 5-Yr),N,9,0,MOE,Civilian Female Population 18+: Nonveteran MOE,,Civilian Female Population 18+,Nonveteran MOE
ACS1418_03,27,RELFNONVET,2018 Civilian Female Population 18+: Nonveteran REL (ACS 5-Yr),N,1,0,REL,Civilian Female Population 18+: Nonveteran REL,,Civilian Female Population 18+,Nonveteran REL
ACS1418_03,28,ACSVETG2,2018 Veteran 18+: In Gulf War (9/2001 or Later) not Vietnam (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Gulf War (9/2001 or Later) not Vietnam,,Veteran 18+,In Gulf War (9/2001 or Later) not Vietnam
ACS1418_03,29,MOEVETG2,2018 Veteran 18+: In Gulf War (9/2001 or Later) not Vietnam MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Gulf War (9/2001 or Later) not Vietnam MOE,,Veteran 18+,In Gulf War (9/2001 or Later) not Vietnam MOE
ACS1418_03,30,RELVETG2,2018 Veteran 18+: In Gulf War (9/2001 or Later) not Vietnam REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Gulf War (9/2001 or Later) not Vietnam REL,,Veteran 18+,In Gulf War (9/2001 or Later) not Vietnam REL
ACS1418_03,31,ACSVETG1G2,2018 Veteran 18+: In Gulf War (8/1990-8/2001&Later) not Vietnam (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Gulf War (8/1990-8/2001&Later) not Vietnam,,Veteran 18+,In Gulf War (8/1990-8/2001&Later) not Vietnam
ACS1418_03,32,MOEVETG1G2,2018 Veteran 18+: In Gulf War (8/1990-8/2001&Later) not Vietnam MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Gulf War (8/1990-8/2001&Later) not Vietnam MOE,,Veteran 18+,In Gulf War (8/1990-8/2001&Later) not Vietnam MOE
ACS1418_03,33,RELVETG1G2,2018 Veteran 18+: In Gulf War (8/1990-8/2001&Later) not Vietnam REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Gulf War (8/1990-8/2001&Later) not Vietnam REL,,Veteran 18+,In Gulf War (8/1990-8/2001&Later) not Vietnam REL
ACS1418_03,34,ACSVTG1G2V,2018 Veteran 18+: In Gulf War (8/1990-8/2001&Later) & Vietnam (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Gulf War (8/1990-8/2001&Later) & Vietnam,,Veteran 18+,In Gulf War (8/1990-8/2001&Later) & Vietnam
ACS1418_03,35,MOEVTG1G2V,2018 Veteran 18+: In Gulf War (8/1990-8/2001&Later) & Vietnam MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Gulf War (8/1990-8/2001&Later) & Vietnam MOE,,Veteran 18+,In Gulf War (8/1990-8/2001&Later) & Vietnam MOE
ACS1418_03,36,RELVTG1G2V,2018 Veteran 18+: In Gulf War (8/1990-8/2001&Later) & Vietnam REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Gulf War (8/1990-8/2001&Later) & Vietnam REL,,Veteran 18+,In Gulf War (8/1990-8/2001&Later) & Vietnam REL
ACS1418_03,37,ACSVETG1,2018 Veteran 18+: In Gulf War (8/1990-8/2001) not Vietnam (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Gulf War (8/1990-8/2001) not Vietnam,,Veteran 18+,In Gulf War (8/1990-8/2001) not Vietnam
ACS1418_03,38,MOEVETG1,2018 Veteran 18+: In Gulf War (8/1990-8/2001) not Vietnam MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Gulf War (8/1990-8/2001) not Vietnam MOE,,Veteran 18+,In Gulf War (8/1990-8/2001) not Vietnam MOE
ACS1418_03,39,RELVETG1,2018 Veteran 18+: In Gulf War (8/1990-8/2001) not Vietnam REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Gulf War (8/1990-8/2001) not Vietnam REL,,Veteran 18+,In Gulf War (8/1990-8/2001) not Vietnam REL
ACS1418_03,40,ACSVETG1V,2018 Veteran 18+: In Gulf War (8/1990-8/2001) & Vietnam (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Gulf War (8/1990-8/2001) & Vietnam,,Veteran 18+,In Gulf War (8/1990-8/2001) & Vietnam
ACS1418_03,41,MOEVETG1V,2018 Veteran 18+: In Gulf War (8/1990-8/2001) & Vietnam MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Gulf War (8/1990-8/2001) & Vietnam MOE,,Veteran 18+,In Gulf War (8/1990-8/2001) & Vietnam MOE
ACS1418_03,42,RELVETG1V,2018 Veteran 18+: In Gulf War (8/1990-8/2001) & Vietnam REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Gulf War (8/1990-8/2001) & Vietnam REL,,Veteran 18+,In Gulf War (8/1990-8/2001) & Vietnam REL
ACS1418_03,43,ACSVETV,2018 Veteran 18+: In Vietnam not Korean War & not WW2 (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Vietnam not Korean War & not WW2,,Veteran 18+,In Vietnam not Korean War & not WW2
ACS1418_03,44,MOEVETV,2018 Veteran 18+: In Vietnam not Korean War & not WW2 MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Vietnam not Korean War & not WW2 MOE,,Veteran 18+,In Vietnam not Korean War & not WW2 MOE
ACS1418_03,45,RELVETV,2018 Veteran 18+: In Vietnam not Korean War & not WW2 REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Vietnam not Korean War & not WW2 REL,,Veteran 18+,In Vietnam not Korean War & not WW2 REL
ACS1418_03,46,ACSVETVK,2018 Veteran 18+: In Vietnam & Korean War not WW2 (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Vietnam & Korean War not WW2,,Veteran 18+,In Vietnam & Korean War not WW2
ACS1418_03,47,MOEVETVK,2018 Veteran 18+: In Vietnam & Korean War not WW2 MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Vietnam & Korean War not WW2 MOE,,Veteran 18+,In Vietnam & Korean War not WW2 MOE
ACS1418_03,48,RELVETVK,2018 Veteran 18+: In Vietnam & Korean War not WW2 REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Vietnam & Korean War not WW2 REL,,Veteran 18+,In Vietnam & Korean War not WW2 REL
ACS1418_03,49,ACSVTVKWW2,2018 Veteran 18+: In Vietnam & Korean War & WW2 (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Vietnam & Korean War & WW2,,Veteran 18+,In Vietnam & Korean War & WW2
ACS1418_03,50,MOEVTVKWW2,2018 Veteran 18+: In Vietnam & Korean War & WW2 MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Vietnam & Korean War & WW2 MOE,,Veteran 18+,In Vietnam & Korean War & WW2 MOE
ACS1418_03,51,RELVTVKWW2,2018 Veteran 18+: In Vietnam & Korean War & WW2 REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Vietnam & Korean War & WW2 REL,,Veteran 18+,In Vietnam & Korean War & WW2 REL
ACS1418_03,52,ACSVETK,2018 Veteran 18+: In Korean War not Vietnam & not WW2 (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Korean War not Vietnam & not WW2,,Veteran 18+,In Korean War not Vietnam & not WW2
ACS1418_03,53,MOEVETK,2018 Veteran 18+: In Korean War not Vietnam & not WW2 MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Korean War not Vietnam & not WW2 MOE,,Veteran 18+,In Korean War not Vietnam & not WW2 MOE
ACS1418_03,54,RELVETK,2018 Veteran 18+: In Korean War not Vietnam & not WW2 REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Korean War not Vietnam & not WW2 REL,,Veteran 18+,In Korean War not Vietnam & not WW2 REL
ACS1418_03,55,ACSVETKWW2,2018 Veteran 18+: In Korean War & WW2 not Vietnam (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In Korean War & WW2 not Vietnam,,Veteran 18+,In Korean War & WW2 not Vietnam
ACS1418_03,56,MOEVETKWW2,2018 Veteran 18+: In Korean War & WW2 not Vietnam MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In Korean War & WW2 not Vietnam MOE,,Veteran 18+,In Korean War & WW2 not Vietnam MOE
ACS1418_03,57,RELVETKWW2,2018 Veteran 18+: In Korean War & WW2 not Vietnam REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In Korean War & WW2 not Vietnam REL,,Veteran 18+,In Korean War & WW2 not Vietnam REL
ACS1418_03,58,ACSVETWW2,2018 Veteran 18+: In WW2 not Korean War & not Vietnam (ACS 5-Yr),N,9,0,ACS,Veteran 18+: In WW2 not Korean War & not Vietnam,,Veteran 18+,In WW2 not Korean War & not Vietnam
ACS1418_03,59,MOEVETWW2,2018 Veteran 18+: In WW2 not Korean War & not Vietnam MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: In WW2 not Korean War & not Vietnam MOE,,Veteran 18+,In WW2 not Korean War & not Vietnam MOE
ACS1418_03,60,RELVETWW2,2018 Veteran 18+: In WW2 not Korean War & not Vietnam REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: In WW2 not Korean War & not Vietnam REL,,Veteran 18+,In WW2 not Korean War & not Vietnam REL
ACS1418_03,61,ACSBTWGV,2018 Veteran 18+: Served between Gulf War & Vietnam Only (ACS 5-Yr),N,9,0,ACS,Veteran 18+: Served between Gulf War & Vietnam Only,,Veteran 18+,Served between Gulf War & Vietnam Only
ACS1418_03,62,MOEBTWGV,2018 Veteran 18+: Served between Gulf War & Vietnam Only MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: Served between Gulf War & Vietnam Only MOE,,Veteran 18+,Served between Gulf War & Vietnam Only MOE
ACS1418_03,63,RELBTWGV,2018 Veteran 18+: Served between Gulf War & Vietnam Only REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: Served between Gulf War & Vietnam Only REL,,Veteran 18+,Served between Gulf War & Vietnam Only REL
ACS1418_03,64,ACSBTWVK,2018 Veteran 18+: Served between Vietnam & Korean War Only (ACS 5-Yr),N,9,0,ACS,Veteran 18+: Served between Vietnam & Korean War Only,,Veteran 18+,Served between Vietnam & Korean War Only
ACS1418_03,65,MOEBTWVK,2018 Veteran 18+: Served between Vietnam & Korean War Only MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: Served between Vietnam & Korean War Only MOE,,Veteran 18+,Served between Vietnam & Korean War Only MOE
ACS1418_03,66,RELBTWVK,2018 Veteran 18+: Served between Vietnam & Korean War Only REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: Served between Vietnam & Korean War Only REL,,Veteran 18+,Served between Vietnam & Korean War Only REL
ACS1418_03,67,ACSBTWKWW2,2018 Veteran 18+: Served between Korean War & WW2 Only (ACS 5-Yr),N,9,0,ACS,Veteran 18+: Served between Korean War & WW2 Only,,Veteran 18+,Served between Korean War & WW2 Only
ACS1418_03,68,MOEBTWKWW2,2018 Veteran 18+: Served between Korean War & WW2 Only MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: Served between Korean War & WW2 Only MOE,,Veteran 18+,Served between Korean War & WW2 Only MOE
ACS1418_03,69,RELBTWKWW2,2018 Veteran 18+: Served between Korean War & WW2 Only REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: Served between Korean War & WW2 Only REL,,Veteran 18+,Served between Korean War & WW2 Only REL
ACS1418_03,70,ACSPREWW2,2018 Veteran 18+: Served Pre-WW2 Only (ACS 5-Yr),N,9,0,ACS,Veteran 18+: Served Pre-WW2 Only,,Veteran 18+,Served Pre-WW2 Only
ACS1418_03,71,MOEPREWW2,2018 Veteran 18+: Served Pre-WW2 Only MOE (ACS 5-Yr),N,9,0,MOE,Veteran 18+: Served Pre-WW2 Only MOE,,Veteran 18+,Served Pre-WW2 Only MOE
ACS1418_03,72,RELPREWW2,2018 Veteran 18+: Served Pre-WW2 Only REL (ACS 5-Yr),N,1,0,REL,Veteran 18+: Served Pre-WW2 Only REL,,Veteran 18+,Served Pre-WW2 Only REL
ACS1418_03,73,ACSCIVNINS,2018 Civilian Noninstitutionalized Population (ACS 5-Yr),N,9,0,ACS,Civilian Noninstitutionalized Population,,Civilian Noninstitutionalized Population,
ACS1418_03,74,MOECIVNINS,2018 Civilian Noninstitutionalized Population MOE (ACS 5-Yr),N,9,0,MOE,Civilian Noninstitutionalized Population MOE,,Civilian Noninstitutionalized Population MOE,
ACS1418_03,75,RELCIVNINS,2018 Civilian Noninstitutionalized Population REL (ACS 5-Yr),N,1,0,REL,Civilian Noninstitutionalized Population REL,,Civilian Noninstitutionalized Population REL,
ACS1418_03,76,ACSCIVNI0,2018 Civilian Noninstitutionalized Pop <19 (ACS 5-Yr),N,9,0,ACS,Civilian Noninstitutionalized Pop <19,,Civilian Noninstitutionalized Pop <19,
ACS1418_03,77,MOECIVNI0,2018 Civilian Noninstitutionalized Pop <19 MOE (ACS 5-Yr),N,9,0,MOE,Civilian Noninstitutionalized Pop <19 MOE,,Civilian Noninstitutionalized Pop <19 MOE,
ACS1418_03,78,RELCIVNI0,2018 Civilian Noninstitutionalized Pop <19 REL (ACS 5-Yr),N,1,0,REL,Civilian Noninstitutionalized Pop <19 REL,,Civilian Noninstitutionalized Pop <19 REL,
ACS1418_03,79,ACS0ONEHI,2018 Population <19: One Type of Health Insurance (ACS 5-Yr),N,9,0,ACS,Population <19: One Type of Health Insurance,,Population <19,One Type of Health Insurance
ACS1418_03,80,MOE0ONEHI,2018 Population <19: One Type of Health Insurance MOE (ACS 5-Yr),N,9,0,MOE,Population <19: One Type of Health Insurance MOE,,Population <19,One Type of Health Insurance MOE
ACS1418_03,81,REL0ONEHI,2018 Population <19: One Type of Health Insurance REL (ACS 5-Yr),N,1,0,REL,Population <19: One Type of Health Insurance REL,,Population <19,One Type of Health Insurance REL
ACS1418_03,82,ACS0EMPHI,2018 Population <19: Employer-Based Health Ins Only (ACS 5-Yr),N,9,0,ACS,Population <19: Employer-Based Health Ins Only,,Population <19,Employer-Based Health Ins Only
ACS1418_03,83,MOE0EMPHI,2018 Population <19: Employer-Based Health Ins Only MOE (ACS 5-Yr),N,9,0,MOE,Population <19: Employer-Based Health Ins Only MOE,,Population <19,Employer-Based Health Ins Only MOE
ACS1418_03,84,REL0EMPHI,2018 Population <19: Employer-Based Health Ins Only REL (ACS 5-Yr),N,1,0,REL,Population <19: Employer-Based Health Ins Only REL,,Population <19,Employer-Based Health Ins Only REL
ACS1418_03,85,ACS0DIRHI,2018 Population <19: Direct-Purchase Health Ins Only (ACS 5-Yr),N,9,0,ACS,Population <19: Direct-Purchase Health Ins Only,,Population <19,Direct-Purchase Health Ins Only
ACS1418_03,86,MOE0DIRHI,2018 Population <19: Direct-Purchase Health Ins Only MOE (ACS 5-Yr),N,9,0,MOE,Population <19: Direct-Purchase Health Ins Only MOE,,Population <19,Direct-Purchase Health Ins Only MOE
ACS1418_03,87,REL0DIRHI,2018 Population <19: Direct-Purchase Health Ins Only REL (ACS 5-Yr),N,1,0,REL,Population <19: Direct-Purchase Health Ins Only REL,,Population <19,Direct-Purchase Health Ins Only REL
ACS1418_03,88,ACS0MEDCR,2018 Population <19: Medicare Coverage Only (ACS 5-Yr),N,9,0,ACS,Population <19: Medicare Coverage Only,,Population <19,Medicare Coverage Only
ACS1418_03,89,MOE0MEDCR,2018 Population <19: Medicare Coverage Only MOE (ACS 5-Yr),N,9,0,MOE,Population <19: Medicare Coverage Only MOE,,Population <19,Medicare Coverage Only MOE
ACS1418_03,90,REL0MEDCR,2018 Population <19: Medicare Coverage Only REL (ACS 5-Yr),N,1,0,REL,Population <19: Medicare Coverage Only REL,,Population <19,Medicare Coverage Only REL
ACS1418_03,91,ACS0MEDCD,2018 Population <19: Medicaid Coverage Only (ACS 5-Yr),N,9,0,ACS,Population <19: Medicaid Coverage Only,,Population <19,Medicaid Coverage Only
ACS1418_03,92,MOE0MEDCD,2018 Population <19: Medicaid Coverage Only MOE (ACS 5-Yr),N,9,0,MOE,Population <19: Medicaid Coverage Only MOE,,Population <19,Medicaid Coverage Only MOE
ACS1418_03,93,REL0MEDCD,2018 Population <19: Medicaid Coverage Only REL (ACS 5-Yr),N,1,0,REL,Population <19: Medicaid Coverage Only REL,,Population <19,Medicaid Coverage Only REL
ACS1418_03,94,ACS0TRICR,2018 Population <19: TRICARE/Military Health Only (ACS 5-Yr),N,9,0,ACS,Population <19: TRICARE/Military Health Only,,Population <19,TRICARE/Military Health Only
ACS1418_03,95,MOE0TRICR,2018 Population <19: TRICARE/Military Health Only MOE (ACS 5-Yr),N,9,0,MOE,Population <19: TRICARE/Military Health Only MOE,,Population <19,TRICARE/Military Health Only MOE
ACS1418_03,96,REL0TRICR,2018 Population <19: TRICARE/Military Health Only REL (ACS 5-Yr),N,1,0,REL,Population <19: TRICARE/Military Health Only REL,,Population <19,TRICARE/Military Health Only REL
ACS1418_03,97,ACS0VAHCR,2018 Population <19: VA Health Care Only (ACS 5-Yr),N,9,0,ACS,Population <19: VA Health Care Only,,Population <19,VA Health Care Only
ACS1418_03,98,MOE0VAHCR,2018 Population <19: VA Health Care Only MOE (ACS 5-Yr),N,9,0,MOE,Population <19: VA Health Care Only MOE,,Population <19,VA Health Care Only MOE
ACS1418_03,99,REL0VAHCR,2018 Population <19: VA Health Care Only REL (ACS 5-Yr),N,1,0,REL,Population <19: VA Health Care Only REL,,Population <19,VA Health Care Only REL
ACS1418_03,100,ACS0TWOHI,2018 Population <19: 2+ Types of Health Insurance (ACS 5-Yr),N,9,0,ACS,Population <19: 2+ Types of Health Insurance,y,Population <19,2+ Types of Health Insurance
ACS1418_03,101,MOE0TWOHI,2018 Population <19: 2+ Types of Health Insurance MOE (ACS 5-Yr),N,9,0,MOE,Population <19: 2+ Types of Health Insurance MOE,,Population <19,2+ Types of Health Insurance MOE
ACS1418_03,102,REL0TWOHI,2018 Population <19: 2+ Types of Health Insurance REL (ACS 5-Yr),N,1,0,REL,Population <19: 2+ Types of Health Insurance REL,,Population <19,2+ Types of Health Insurance REL
ACS1418_03,103,ACS0NOHI,2018 Population <19: No Health Insurance Coverage (ACS 5-Yr),N,9,0,ACS,Population <19: No Health Insurance Coverage,y,Population <19,No Health Insurance Coverage
ACS1418_03,104,MOE0NOHI,2018 Population <19: No Health Insurance Coverage MOE (ACS 5-Yr),N,9,0,MOE,Population <19: No Health Insurance Coverage MOE,,Population <19,No Health Insurance Coverage MOE
ACS1418_03,105,REL0NOHI,2018 Population <19: No Health Insurance Coverage REL (ACS 5-Yr),N,1,0,REL,Population <19: No Health Insurance Coverage REL,,Population <19,No Health Insurance Coverage REL
ACS1418_03,106,ACSCIVNI19,2018 Civilian Noninstitutionalized Pop 19-34 (ACS 5-Yr),N,9,0,ACS,Civilian Noninstitutionalized Pop 19-34,y,Civilian Noninstitutionalized Pop 19-34,
ACS1418_03,107,MOECIVNI19,2018 Civilian Noninstitutionalized Pop 19-34 MOE (ACS 5-Yr),N,9,0,MOE,Civilian Noninstitutionalized Pop 19-34 MOE,,Civilian Noninstitutionalized Pop 19-34 MOE,
ACS1418_03,108,RELCIVNI19,2018 Civilian Noninstitutionalized Pop 19-34 REL (ACS 5-Yr),N,1,0,REL,Civilian Noninstitutionalized Pop 19-34 REL,,Civilian Noninstitutionalized Pop 19-34 REL,
ACS1418_03,109,ACS19ONEHI,2018 Population 19-34: One Type of Health Insurance (ACS 5-Yr),N,9,0,ACS,Population 19-34: One Type of Health Insurance,y,Population 19-34,One Type of Health Insurance
ACS1418_03,110,MOE19ONEHI,2018 Population 19-34: One Type of Health Insurance MOE (ACS 5-Yr),N,9,0,MOE,Population 19-34: One Type of Health Insurance MOE,,Population 19-34,One Type of Health Insurance MOE
ACS1418_03,111,REL19ONEHI,2018 Population 19-34: One Type of Health Insurance REL (ACS 5-Yr),N,1,0,REL,Population 19-34: One Type of Health Insurance REL,,Population 19-34,One Type of Health Insurance REL
ACS1418_03,112,ACS19EMPHI,2018 Population 19-34: Employer-Based Health Ins Only (ACS 5-Yr),N,9,0,ACS,Population 19-34: Employer-Based Health Ins Only,y,Population 19-34,Employer-Based Health Ins Only
ACS1418_03,113,MOE19EMPHI,2018 Population 19-34: Employer-Based Health Ins Only MOE (ACS 5-Yr),N,9,0,MOE,Population 19-34: Employer-Based Health Ins Only MOE,,Population 19-34,Employer-Based Health Ins Only MOE
ACS1418_03,114,REL19EMPHI,2018 Population 19-34: Employer-Based Health Ins Only REL (ACS 5-Yr),N,1,0,REL,Population 19-34: Employer-Based Health Ins Only REL,,Population 19-34,Employer-Based Health Ins Only REL
ACS1418_03,115,ACS19DIRHI,2018 Population 19-34: Direct-Purchase Health Ins Only (ACS 5-Yr),N,9,0,ACS,Population 19-34: Direct-Purchase Health Ins Only,y,Population 19-34,Direct-Purchase Health Ins Only
ACS1418_03,116,MOE19DIRHI,2018 Population 19-34: Direct-Purchase Health Ins Only MOE (ACS 5-Yr),N,9,0,MOE,Population 19-34: Direct-Purchase Health Ins Only MOE,,Population 19-34,Direct-Purchase Health Ins Only MOE
ACS1418_03,117,REL19DIRHI,2018 Population 19-34: Direct-Purchase Health Ins Only REL (ACS 5-Yr),N,1,0,REL,Population 19-34: Direct-Purchase Health Ins Only REL,,Population 19-34,Direct-Purchase Health Ins Only REL
ACS1418_03,118,ACS19MEDCR,2018 Population 19-34: Medicare Coverage Only (ACS 5-Yr),N,9,0,ACS,Population 19-34: Medicare Coverage Only,y,Population 19-34,Medicare Coverage Only
ACS1418_03,119,MOE19MEDCR,2018 Population 19-34: Medicare Coverage Only MOE (ACS 5-Yr),N,9,0,MOE,Population 19-34: Medicare Coverage Only MOE,,Population 19-34,Medicare Coverage Only MOE
ACS1418_03,120,REL19MEDCR,2018 Population 19-34: Medicare Coverage Only REL (ACS 5-Yr),N,1,0,REL,Population 19-34: Medicare Coverage Only REL,,Population 19-34,Medicare Coverage Only REL
ACS1418_03,121,ACS19MEDCD,2018 Population 19-34: Medicaid Coverage Only (ACS 5-Yr),N,9,0,ACS,Population 19-34: Medicaid Coverage Only,y,Population 19-34,Medicaid Coverage Only
ACS1418_03,122,MOE19MEDCD,2018 Population 19-34: Medicaid Coverage Only MOE (ACS 5-Yr),N,9,0,MOE,Population 19-34: Medicaid Coverage Only MOE,,Population 19-34,Medicaid Coverage Only MOE
ACS1418_03,123,REL19MEDCD,2018 Population 19-34: Medicaid Coverage Only REL (ACS 5-Yr),N,1,0,REL,Population 19-34: Medicaid Coverage Only REL,,Population 19-34,Medicaid Coverage Only REL
ACS1418_03,124,ACS19TRICR,2018 Population 19-34: TRICARE/Military Health Only (ACS 5-Yr),N,9,0,ACS,Population 19-34: TRICARE/Military Health Only,y,Population 19-34,TRICARE/Military Health Only
ACS1418_03,125,MOE19TRICR,2018 Population 19-34: TRICARE/Military Health Only MOE (ACS 5-Yr),N,9,0,MOE,Population 19-34: TRICARE/Military Health Only MOE,,Population 19-34,TRICARE/Military Health Only MOE
ACS1418_03,126,REL19TRICR,2018 Population 19-34: TRICARE/Military Health Only REL (ACS 5-Yr),N,1,0,REL,Population 19-34: TRICARE/Military Health Only REL,,Population 19-34,TRICARE/Military Health Only REL
ACS1418_03,127,ACS19VAHCR,2018 Population 19-34: VA Health Care Only (ACS 5-Yr),N,9,0,ACS,Population 19-34: VA Health Care Only,y,Population 19-34,VA Health Care Only
ACS1418_03,128,MOE19VAHCR,2018 Population 19-34: VA Health Care Only MOE (ACS 5-Yr),N,9,0,MOE,Population 19-34: VA Health Care Only MOE,,Population 19-34,VA Health Care Only MOE
ACS1418_03,129,REL19VAHCR,2018 Population 19-34: VA Health Care Only REL (ACS 5-Yr),N,1,0,REL,Population 19-34: VA Health Care Only REL,,Population 19-34,VA Health Care Only REL
